Time [s]	Whole Image
110.455	211.4
110.465	211.03
110.476	211.41
110.486	210.95
110.496	210.62
110.507	210.87
110.517	210.59
110.527	210.31
110.538	209.83
110.548	209.92
110.558	210
110.569	209.92
110.579	209.33
110.589	209.57
110.6	209.4
110.61	208.95
110.62	208.69
110.631	208.47
110.641	208.39
110.651	208.66
110.661	208.4
110.672	208.75
110.682	208.56
110.692	207.82
110.703	208.21
110.713	208.03
110.723	207.43
110.734	208.06
110.744	207.4
110.754	207.7
110.765	207.44
110.78	207.14
110.79	207.69
110.801	207.21
110.811	207.29
110.821	207.03
110.832	206.62
110.842	206.72
110.852	206.59
110.863	206.33
110.873	206.42
110.883	206.55
110.894	206.37
110.904	206.66
110.914	206.44
110.924	206.15
110.935	206.06
110.945	205.74
110.955	205.89
110.966	205.86
110.976	205.93
110.986	205.7
110.997	205.88
111.007	205.48
111.017	205.45
111.028	205.4
111.038	205.44
111.048	205.36
111.059	205.52
111.069	205.38
111.079	205.29
111.09	205.31
111.1	205.36
111.115	204.99
111.126	205.1
111.136	204.85
111.146	205.15
111.157	205.15
111.167	204.87
111.177	204.36
111.188	204.65
111.198	204.72
111.208	204.86
111.218	204.75
111.229	204.41
111.239	204.57
111.249	204.45
111.26	204.68
111.27	204.23
111.28	205.01
111.29	204.28
111.301	204.62
111.311	204.55
111.321	204.27
111.332	204.15
111.342	204.09
111.352	204.19
111.363	204.31
111.373	204.09
111.383	204.15
111.394	203.79
111.404	204.23
111.414	203.77
111.424	203.4
111.435	203.67
111.45	203.09
111.461	204.05
111.471	203.63
111.481	203.56
111.492	203.53
111.502	203.95
111.512	203.37
111.523	204.07
111.533	203.65
111.543	203.6
111.554	203.54
111.564	203.6
111.574	203.64
111.584	203.83
111.595	203.48
111.605	203.49
111.616	203.45
111.626	203.4
111.636	203.47
111.647	203.52
111.657	203.27
111.667	203.31
111.678	203.46
111.688	203.56
111.698	203.6
111.709	203.23
111.719	203.43
111.729	203.08
111.74	203.46
111.75	203.17
111.76	203.1
111.771	203.18
111.785	202.91
111.795	203.05
111.805	203.18
111.816	203.42
111.826	202.97
111.836	203.16
111.847	203.25
111.857	203.19
111.867	203.09
111.877	203.52
111.888	203.16
111.898	203.17
111.908	202.9
111.919	203.14
111.929	202.82
111.939	203.09
111.95	203.3
111.96	203.03
111.97	202.96
111.981	202.9
111.991	203.14
112.001	202.75
112.012	203.06
112.022	203.11
112.032	202.95
112.043	202.76
112.053	203.14
112.063	202.93
112.074	203.04
112.084	202.72
112.094	202.8
112.104	202.83
112.12	202.42
112.13	202.56
112.141	202.85
112.151	202.74
112.161	202.79
112.171	203.96
112.182	209.01
112.192	213.68
112.202	216.5
112.213	219.5
112.223	221.85
112.233	224.11
112.244	226.2
112.254	227.31
112.264	228.79
112.275	230.36
112.285	231.34
112.295	231.97
112.306	231.72
112.316	231.89
112.326	232.09
112.336	232
112.347	231.81
112.357	231.58
112.367	231
112.378	230.84
112.388	230.18
112.398	229.89
112.409	229.19
112.419	228.83
112.429	228.31
112.44	228.12
112.455	226.84
112.466	226.73
112.476	226.63
112.486	226.13
112.496	225.86
112.507	225.14
112.517	224.66
112.527	224.33
112.538	223.64
112.548	223.25
112.558	223.07
112.569	222.62
112.579	222.14
112.589	221.56
112.6	220.65
112.61	220.34
112.62	220.29
112.631	219.94
112.641	219.83
112.652	219.43
112.662	218.94
112.672	218.47
112.682	218.3
112.693	217.54
112.703	217.72
112.713	217.23
112.724	216.65
112.734	216.58
112.744	216.26
112.755	216.01
112.765	215.67
112.775	215.36
112.791	214.72
112.801	214.69
112.811	214.22
112.822	213.81
112.832	213.77
112.842	213.65
112.852	213.39
112.863	213.27
112.873	212.92
112.883	212.64
112.894	212.21
112.904	212.32
112.914	212.17
112.925	211.73
112.935	211.71
112.945	211.36
112.956	211.29
112.966	211.17
112.976	210.9
112.987	210.92
112.997	210.63
113.007	210.53
113.018	210.72
113.028	210.1
113.038	210.11
113.049	210
113.059	209.94
113.069	209.69
113.08	209.35
113.09	209.08
113.1	209.61
113.111	208.95
113.126	208.3
113.137	208.43
113.147	208.65
113.157	208.35
113.168	208.37
113.178	208.43
113.189	208.31
113.199	208.35
113.209	207.76
113.22	207.92
113.23	207.86
113.24	207.29
113.251	207.22
113.261	207.47
113.271	207.09
113.282	207.44
113.292	207.44
113.302	207.57
113.312	207.02
113.323	206.75
113.333	206.82
113.343	206.76
113.354	206.91
113.364	206.54
113.374	206.74
113.385	206.61
113.395	206.54
113.405	206.3
113.415	206.41
113.426	206.22
113.436	206.19
113.446	206.17
113.462	205.48
113.472	205.58
113.483	205.82
113.493	205.81
113.503	205.57
113.514	205.46
113.524	205.75
113.534	205.58
113.545	205.03
113.555	205.7
113.565	205.41
113.576	205.3
113.586	205.42
113.596	205.29
113.607	204.96
113.617	204.83
113.627	204.71
113.638	204.9
113.648	204.43
113.658	204.7
113.668	205.35
113.679	204.61
113.689	204.83
113.7	204.83
113.71	204.57
113.72	204.79
113.73	204.34
113.741	204.67
113.751	204.61
113.761	204.43
113.772	204.38
113.782	204.32
113.798	203.6
113.808	204.2
113.818	204.21
113.829	204.01
113.839	204.21
113.85	204.08
113.86	203.97
113.87	204.25
113.88	203.87
113.891	204.38
113.901	204.46
113.912	204.38
113.922	203.97
113.932	203.72
113.943	203.49
113.953	203.84
113.963	203.71
113.973	203.74
113.984	203.78
113.994	204.04
114.004	203.93
114.015	203.84
114.025	203.72
114.035	203.63
114.046	203.76
114.056	203.4
114.066	203.9
114.077	203.82
114.087	203.38
114.097	203.58
114.108	203.41
114.118	203.52
114.133	203.18
114.144	203.61
114.154	203.64
114.164	203.71
114.175	203.88
114.185	203.66
114.195	203.31
114.206	203.24
114.216	203.45
114.226	203.34
114.237	203.66
114.247	203.23
114.257	203.4
114.268	203.62
114.278	203.13
114.288	203.39
114.298	203.56
114.309	203.36
114.319	203.58
114.329	203.4
114.34	203.38
114.35	203.25
114.36	203.42
114.371	203.34
114.381	203
114.391	203.35
114.402	203.34
114.412	203.38
114.422	203.15
114.433	203.23
114.443	203.35
114.453	203.2
114.469	202.85
114.479	203.13
114.489	203.5
114.5	203.06
114.51	203.15
114.52	203.24
114.531	203.19
114.541	203.04
114.551	202.65
114.562	203.22
114.572	203.17
114.582	203.74
114.593	203.13
114.603	203.39
114.613	203.2
114.624	202.84
114.634	202.94
114.644	203.1
114.655	202.98
114.665	202.99
114.675	205.68
114.686	211.43
114.696	214.95
114.706	217.95
114.716	220.32
114.727	222.84
114.737	224.96
114.748	226.66
114.758	228.1
114.768	229.4
114.779	230.77
114.789	231.72
114.799	231.88
114.81	231.97
114.82	231.95
114.83	232.37
114.841	232.11
114.851	231.52
114.861	231.35
114.872	230.87
114.882	230.38
114.892	229.99
114.902	229.65
114.913	229.22
114.923	228.68
114.933	228.15
114.944	228.06
114.954	227.21
114.964	227.04
114.975	226.46
114.985	225.93
114.995	225.56
115.006	225.2
115.016	224.49
115.026	224.03
115.037	223.57
115.047	223.15
115.057	222.87
115.068	222.08
115.078	222.24
115.088	221.48
115.099	221.19
115.109	221.04
115.119	220.15
115.136	219.46
115.146	219.67
115.156	219.08
115.167	218.95
115.177	218.51
115.187	217.83
115.198	217.81
115.208	217.73
115.218	217.04
115.229	216.52
115.239	216.24
115.249	216.16
115.259	215.78
115.27	215.27
115.28	215.28
115.29	215.02
115.301	214.77
115.311	214.56
115.321	214.16
115.332	214.16
115.342	213.57
115.352	213.27
115.363	213.17
115.373	212.97
115.383	212.69
115.393	212.33
115.404	212.32
115.414	212.21
115.424	212.25
115.435	211.99
115.445	211.62
115.455	211.29
115.472	210.65
115.482	210.87
115.493	210.93
115.503	210.5
115.513	210.24
115.524	210.55
115.534	209.9
115.544	209.98
115.555	210.06
115.565	209.68
115.575	209.44
115.585	209.22
115.596	209.25
115.606	209.25
115.616	208.78
115.627	208.87
115.637	209.04
115.647	208.95
115.657	208.57
115.668	208.79
115.678	208.41
115.688	208.29
115.699	208
115.709	208.22
115.719	207.77
115.73	207.42
115.74	207.72
115.75	207.65
115.761	207.35
115.771	207.31
115.781	207.3
115.791	207.13
115.808	206.47
115.818	207.19
115.828	206.68
115.839	207.07
115.849	206.65
115.859	206.47
115.87	206.53
115.88	206.57
115.89	206.43
115.901	206.65
115.911	206.25
115.921	206.51
115.931	206.2
115.942	205.79
115.952	205.9
115.962	205.61
115.973	205.58
115.983	206.4
115.993	205.63
116.004	205.24
116.014	205.84
116.024	205.53
116.035	205.65
116.045	205.17
116.055	205.42
116.066	205.25
116.076	204.98
116.086	204.78
116.096	205.18
116.107	205.07
116.117	204.93
116.127	205.1
116.144	204.62
116.154	205.05
116.165	204.76
116.175	205.06
116.185	204.71
116.196	204.97
116.206	205.16
116.216	204.71
116.227	204.9
116.237	204.68
116.247	204.34
116.258	204.78
116.268	204.28
116.278	204.42
116.289	204.38
116.299	204.25
116.309	204.34
116.319	204.24
116.33	204.16
116.34	204.19
116.35	204.1
116.361	204.28
116.371	203.96
116.381	204.09
116.392	204.32
116.402	203.95
116.412	204.13
116.423	203.99
116.433	203.79
116.443	204.19
116.454	203.59
116.464	204.11
116.48	203.51
116.491	204.07
116.501	203.54
116.512	204
116.522	203.59
116.532	203.29
116.543	203.46
116.553	203.88
116.563	203.67
116.573	203.66
116.584	203.31
116.594	203.64
116.604	203.56
116.615	203.47
116.625	203.48
116.636	203.39
116.646	203.55
116.656	203.68
116.667	203.3
116.677	203.29
116.687	203.77
116.697	203.32
116.708	203.14
116.718	203.26
116.728	203.44
116.739	203.13
116.749	203.49
116.759	203.4
116.77	203.36
116.78	203.46
116.79	203.42
116.8	203.12
116.817	203.03
116.827	203.3
116.837	203.2
116.848	203.26
116.858	203.2
116.868	203.37
116.879	203.13
116.889	202.99
116.899	203.03
116.91	203.14
116.92	203.16
116.93	203.01
116.941	202.99
116.951	203.06
116.961	203.05
116.972	203.28
116.982	202.83
116.992	202.92
117.003	202.84
117.013	203.27
117.023	203.22
117.034	203.04
117.044	202.69
117.054	202.81
117.065	203.1
117.075	202.88
117.085	202.92
117.095	202.89
117.106	202.74
117.116	202.78
117.126	203.02
117.137	202.88
117.153	202.51
117.164	202.83
117.174	204.5
117.184	210.01
117.195	214
117.205	217.08
117.215	219.42
117.226	222.17
117.236	224.24
117.246	225.95
117.257	227.57
117.267	229.08
117.277	230.17
117.288	231.32
117.298	231.75
117.308	232.16
117.319	232
117.329	231.93
117.339	231.69
117.35	231.55
117.36	231.02
117.37	230.85
117.38	230.35
117.391	230.21
117.401	229.54
117.411	229.07
117.422	228.37
117.432	228.17
117.442	227.7
117.453	227.62
117.463	227.08
117.473	226.65
117.49	224.95
117.5	225.13
117.51	225
117.521	223.94
117.531	223.91
117.541	223.35
117.552	223.16
117.562	222.09
117.572	222.31
117.583	221.68
117.593	221.13
117.603	220.95
117.613	220.16
117.624	219.85
117.634	219.41
117.644	219
117.655	219.04
117.665	218.71
117.675	218.24
117.686	217.98
117.696	217.6
117.706	217.08
117.717	217
117.727	216.69
117.737	216.34
117.748	216.34
117.758	215.66
117.768	215.59
117.779	215.29
117.789	214.53
117.799	214.5
117.81	214.38
117.826	213.59
117.836	213.77
117.847	213.47
117.857	213.59
117.867	213.32
117.878	213.05
117.888	212.87
117.898	212.52
117.909	212.04
117.919	212.12
117.929	211.89
117.94	211.23
117.95	211.77
117.96	211.17
117.971	211.02
117.981	210.99
117.991	210.48
118.002	210.3
118.012	210.16
118.022	210.16
118.033	210.18
118.043	209.81
118.053	209.94
118.064	209.59
118.074	209.83
118.084	209.53
118.095	209.49
118.105	209.12
118.115	209.23
118.125	209.14
118.136	208.96
118.146	208.35
118.163	208.27
118.173	208.33
118.184	207.88
118.194	207.8
118.204	207.97
118.214	207.68
118.225	207.68
118.235	207.6
118.245	207.6
118.256	207.24
118.266	207.36
118.276	207.29
118.287	207.33
118.297	207.27
118.307	207.01
118.318	206.73
118.328	207.04
118.338	206.9
118.349	206.52
118.359	206.33
118.369	206.52
118.38	206.54
118.39	206.47
118.4	206.6
118.411	206.58
118.421	206.19
118.431	206.25
118.441	205.99
118.452	205.76
118.462	205.85
118.472	205.71
118.483	205.47
118.499	205.28
118.51	205.26
118.52	205.76
118.53	205.42
118.541	205.84
118.551	205.73
118.561	205.62
118.572	205.26
118.582	204.74
118.592	205.59
118.602	205.32
118.613	205.22
118.623	204.92
118.633	204.88
118.644	205.14
118.654	204.87
118.664	205.04
118.675	204.37
118.685	204.9
118.695	204.54
118.706	204.81
118.716	204.69
118.726	204.65
118.737	204.87
118.747	204.43
118.757	204.98
118.767	204.42
118.778	204.66
118.788	204.51
118.798	204.38
118.809	204.36
118.819	204.42
118.835	204.03
118.845	204.3
118.856	204.1
118.866	204.24
118.877	204.22
118.887	204.01
118.897	204.02
118.908	203.97
118.918	204.3
118.928	203.88
118.938	203.72
118.949	203.86
118.959	203.91
118.969	203.71
118.98	204.35
118.99	203.94
119	203.51
119.011	203.85
119.021	204.2
119.031	203.37
119.042	203.5
119.052	203.5
119.062	204.07
119.073	203.68
119.083	203.49
119.093	203.17
119.103	203.7
119.114	203.89
119.124	203.56
119.134	203.65
119.145	203.46
119.155	203.54
119.172	203.21
119.182	203.28
119.192	203.74
119.203	203.41
119.213	203.56
119.223	203.39
119.234	203.33
119.244	203.3
119.254	203.71
119.264	203.5
119.275	203.14
119.285	203.11
119.295	203.28
119.306	203.1
119.316	203.16
119.326	203.08
119.336	203.17
119.347	203.16
119.357	203.22
119.367	203.27
119.378	202.68
119.388	203.16
119.398	203.16
119.409	202.88
119.419	202.97
119.429	203.09
119.44	202.63
119.45	202.97
119.46	203.05
119.47	203.01
119.481	203.14
119.491	203.16
119.508	202.74
119.518	202.96
119.528	203.08
119.539	202.55
119.549	202.94
119.559	203.44
119.569	203.25
119.58	202.98
119.59	202.88
119.6	203.14
119.611	202.99
119.621	202.57
119.631	202.81
119.642	203.04
119.652	202.91
119.662	202.93
119.673	204.26
119.683	209.47
119.693	213.34
119.704	216.53
119.714	219.43
119.724	221.9
119.734	223.65
119.745	225.8
119.755	227.33
119.765	228.67
119.776	230.17
119.786	231.14
119.796	231.28
119.807	231.79
119.817	231.91
119.827	232.04
119.844	230.71
119.854	231
119.864	231.09
119.875	230.27
119.885	230.02
119.895	230.21
119.905	229.38
119.916	228.9
119.926	228.43
119.936	227.64
119.947	227.39
119.957	227.06
119.967	226.33
119.978	226.02
119.988	225.37
119.998	225.4
120.009	225.09
120.019	224.15
120.029	223.9
120.04	223.68
120.05	223.23
120.06	223.02
120.07	222
120.081	221.91
120.091	221.39
120.101	220.86
120.112	220.84
120.122	220.07
120.132	219.67
120.143	218.91
120.153	219.14
120.163	218.83
120.18	217.56
120.19	217.87
120.2	217.43
120.211	217.11
120.221	216.74
120.231	216.09
